AsOfDate,Io_Bonds,Europa_Bonds,Callisto_Bonds,Ganymede_Bonds,Io_Stocks,Europa_Stocks,Callisto_Stocks,Ganymede_Stocks,Europa_Io_FX,Callisto_Io_FX,Ganymede_Io_FX,Oil,Copper,Gold
2007-10-30,-0.10707996506820827,-19.329010852725762,-36.38884398540277,0.019529268369115088,0.20900716458902552,2.467276887183434,8.853267711502701,12.668785654481553,28.04108664382335,23.016092962313678,0.0067803701519263656,-0.22151446454770884,0.5993606670580515,12.586181930829303
2007-10-31,-0.10707989756621308,-19.436090658112196,-36.13956161549461,0.013227391385064662,0.22223461560699748,2.467970597719318,8.85910241366239,12.597402920708225,27.99435277439229,23.055736404095196,0.005265774840039661,-0.2162486820538946,0.5957330341736656,12.601264459774352
2007-11-01,-0.10707980188920196,-19.543170328697638,-36.00415643809343,0.0211725959532763,0.24340729400650013,2.467815147434021,8.862724222197091,12.53341799134837,27.8894056213546,23.06701962773373,0.005699477053020047,-0.2105491932061478,0.5925104935994715,12.599664391548961
2007-11-02,-0.10707973722246157,-19.650249979969296,-35.91098452920332,0.01640468319648818,0.2598120282964761,2.4674217582073723,8.843529127390518,12.453872965894686,27.929404301151813,23.128539968943546,0.005360379068809817,-0.20518880738565495,0.5872042241041061,12.596140592313304
2007-11-05,-0.10707966203541502,-19.757329547318918,-35.77659673217059,0.022201048751782942,0.28201312982399707,2.466446640130568,8.812336147308105,12.339904885855788,28.090926988738076,23.2479350014463,0.006296514421929858,-0.19889228550622484,0.5810945687378892,12.588292989541843
2007-11-06,-0.10707955676066433,-19.864408981596277,-35.59618067816723,0.016190443675667694,0.298203637015111,2.4653364221702576,8.753088169899643,12.20027170105526,28.16469817299962,23.325312790436307,0.0057828794850659695,-0.193109397072165,0.5745348671417388,12.601705134080014
2007-11-07,-0.10707709269432819,-19.971483534849614,-35.48548605602094,0.027185725770490467,0.3253905712088867,2.4644261825423044,8.692944291501064,12.05551556155084,28.192517447124672,23.376413173758312,0.005757327241543734,-0.18735187250382404,0.5689762468617574,12.601688925824403
2007-11-08,-0.10707487878996694,-20.07855640843943,-35.32531275182211,0.012621343037371693,0.33801279393391537,2.464040964899904,8.604698594389308,11.910561887275367,28.11644826571398,23.397290532819625,0.005390153294695867,-0.1819615759972688,0.5629952869797006,12.594109481483855
2007-11-09,-0.1070640264380381,-20.185611903108462,-34.99376092836492,0.00461679508090515,0.3426330486395507,2.4648609912119883,8.523386149054826,11.722008305109446,28.066681849696497,23.406434434453164,0.004832935061097702,-0.17712811952147883,0.5566483263564832,12.595011392633277
2007-11-12,-0.10705710051149535,-20.29266405359301,-34.612432166450866,-0.004620715966066683,0.3380142077069485,2.4673322118160423,8.393454956710173,11.503047827899035,28.041049789113355,23.433129876420075,0.00535024069102061,-0.1717775642366131,0.5488515481919809,12.620956427065016
2007-11-13,-0.10705611001224959,-20.399719312119185,-34.27195194339167,-0.0029282590403390853,0.33508626109503326,2.469564086044316,8.284801160334125,11.234333727576526,28.109530659642676,23.447991816069138,0.004846290846640385,-0.16693122257895834,0.5412012047150674,12.642353398369227
2007-11-14,-0.10705562884434892,-20.506774415651552,-33.930430928793314,0.00583065816805185,0.3409170994015001,2.471386512773359,8.176408627748119,10.901959356031677,28.274789704941885,23.491810522474488,0.0033407141327015865,-0.16359047982730515,0.532387690138693,12.681385207612742
2007-11-15,-0.1070555524344658,-20.61382982513445,-33.493595875463,0.003457281275394306,0.34437442656753586,2.4725695567383776,8.104472843494012,10.664637723515822,28.31812968966895,23.499987688106653,0.00444192772945228,-0.15914854551760926,0.5263271941682418,12.713713690589104
2007-11-16,-0.1070555330872176,-20.720885352793047,-32.86669636442072,-0.01233148496750404,0.3320429430431583,2.469333695545786,7.9970473574204375,10.385774173598504,28.440251161313093,23.4932889190825,0.004714021352884862,-0.15443452399720878,0.5160602346872393,12.748740216271397
2007-11-19,0.0002659532655025075,-20.72061826224797,-32.27248524976225,-0.010472021099874041,0.321571202045173,2.4638094566192614,7.870106824897155,10.11910067211286,28.49622878097871,23.482899785566325,0.00509141989776354,-0.14934306253716073,0.5083560288813788,12.796633290272993
2007-11-20,0.13602749375701573,-20.58458374121724,-31.62419564666156,-0.02306166350539551,0.2985112210042669,2.454040337291791,7.621122130943234,9.855735222452672,28.60896170274733,23.463923124478875,0.005405778142551135,-0.14393708061392027,0.497521647003127,12.848728714334854
2007-11-21,0.2334541831035075,-20.351129481660877,-31.073902752708626,-0.008493030922457718,0.29001820823029795,2.452485741678275,7.466635390530031,9.623566156685634,28.643580602016346,23.51519846058943,0.005647696108904301,-0.1382893822150746,0.4891953061665896,12.889413604370572
2007-11-22,0.3149781654091317,-20.03615107941252,-30.46104894839268,-0.02615717884830921,0.2638610842273886,2.445734424352919,7.242677002548818,9.33708883566968,28.681240656814794,23.559777370643406,0.0054593266215954665,-0.13283005085419275,0.4781344961329598,12.947975439293545
2007-11-23,0.3676375238445379,-19.66850524093818,-29.86366877368912,-0.024921641435044415,0.23894140165853864,2.4418353787120757,7.068498515729636,9.045108757400468,28.78124359069532,23.64782519911814,0.005170560420151634,-0.1276592264023229,0.4674589334678157,12.989560892678957
2007-11-26,0.401780004718288,-19.266723658637687,-29.425551873086903,-0.004454777052668996,0.23448701138771652,2.4406019380596975,6.962277864880645,8.74554013876989,28.873912425736375,23.73330673272461,0.00501627342489773,-0.12264290750632907,0.45908510430648947,13.027330039427188
2007-11-27,0.44635865839825467,-18.82036461922634,-29.027014016744992,-0.014728375435377554,0.21975873029187834,2.4380106701973303,6.826106528243144,8.532154134743546,29.09676007770038,23.86971650552381,0.004090253428310011,-0.1185526416444498,0.45126267247579105,13.048048130416438
2007-11-28,0.4601011633617089,-18.36026277011647,-28.67734279018105,-0.010068383377190139,0.20969053951758007,2.4310472182682252,6.667346683082115,8.331951518018732,29.392571194243857,24.000496530185284,0.0032633438796463676,-0.11528928394780807,0.4425296259167843,13.072608712084257
2007-11-29,0.4602747901261947,-17.899985067113654,-28.5495451259276,0.005855320255315401,0.21554672501291475,2.430345195946067,6.600266726067632,8.118302104851592,29.60436122340895,24.124276710281126,0.002360284921330767,-0.11292894009436846,0.43593447064383933,13.081831734884824
2007-11-30,0.4603009431134967,-17.439683559400567,-28.219245238068893,0.0019133682712036502,0.21746026973550164,2.431449453269519,6.54081934840028,7.937176229101159,29.931543856284538,24.28372251865832,0.002671120124344396,-0.11025780832704003,0.4292469694362348,13.0801337216908
2007-12-03,0.46043053383922206,-16.97924942166297,-28.009429835409787,0.009126194592934934,0.22658768219906306,2.436933381234539,6.518926056495576,7.755479702874537,30.333074321707606,24.43365706134835,0.0020447468017787797,-0.1082129963245612,0.42358156768845034,13.065066155670578
2007-12-04,0.4605125598929223,-16.518734502215846,-27.738263181990376,0.005525119417471882,0.2321136428548428,2.445289234400086,6.48940208802448,7.575093683624027,30.74672158353417,24.65531725999537,0.0023683295662385584,-0.10584463226876402,0.4168209493303449,13.043894996012668
2007-12-05,0.46071167129658186,-16.05801746902638,-27.392226175824685,0.004865614561703968,0.2369812645074912,2.4521433918161653,6.432589330000668,7.381280687531114,31.209884643342576,24.95948341081382,0.0021919975267890705,-0.103652580917542,0.4091962623106169,13.031353308825944
2007-12-06,0.46071645532068667,-15.597300877006251,-26.898139598242157,0.0063520707461129,0.24333339165910425,2.4614163209921913,6.432472519974719,7.191735499390329,31.77217775329252,25.206890868672122,0.0022023067972420677,-0.10145027445888588,0.4018804901843701,13.012006130330288
2007-12-07,0.460809041000302,-15.136489818914864,-26.50149060212473,0.01821717420633368,0.2615514240713304,2.4687235983997793,6.420444011114651,7.036361889541636,32.22225732429343,25.459660988521616,0.002675054891310345,-0.09877522921020941,0.39516770416129393,12.994799102496495
2007-12-10,0.4609342207256108,-14.675551790088726,-26.253810755442228,0.007422821906172322,0.26897595570884214,2.4752266928428686,6.423358484525612,6.894110694991347,32.640144767597114,25.706604172037704,0.0020454682829556957,-0.09672979830902942,0.38962585112435744,12.97290869172793
2007-12-11,0.4609359120842616,-14.214615783295297,-26.108009195948416,0.010133305224458598,0.2791093049412967,2.480972320076732,6.426298470982536,6.7591300773895755,32.87429475087169,25.984587837388208,0.001499956140500323,-0.09522984336265096,0.3845971268471413,12.956968734577142
2007-12-12,0.46097133290965303,-13.753643305134707,-25.917371849178412,-0.005492934298758164,0.2736169262019849,2.4858143169024536,6.421807419868408,6.650536300525492,33.04985133324058,26.14384719616442,0.0019138453412337374,-0.09331602291478923,0.3793389131124856,12.951751120458953
2007-12-13,0.4609762841626245,-13.29266669751544,-25.874345714576094,0.0029018451657842046,0.2765189339856659,2.4930043412248484,6.419106288269089,6.5267674023852145,33.17164127021378,26.363466671715027,0.0025176265414838194,-0.09079840678543297,0.37429054768568976,12.936027742643953
2007-12-14,0.4609775873369604,-12.831689023862426,-25.782899621765353,0.0022023105388418508,0.2787212900644484,2.498868587211922,6.363780833751561,6.3644139237895745,33.43869922263212,26.571699036739798,0.002443891746086402,-0.088354518345408,0.3673581934231881,12.928187481522398
2007-12-17,0.4609778406569683,-12.370711167055054,-25.6978212736695,-0.010981992541853936,0.2677393064752173,2.504296430003704,6.3054522955352885,6.17877649219294,33.77504252441286,26.661623054972896,0.002454376173036319,-0.08590014287968441,0.3594940959233412,12.922595453401701
2007-12-18,0.46102428279724483,-11.909685434781045,-25.563942334516582,-0.025136572375164937,0.2426036080655653,2.506317193472115,6.201571266576244,5.98300610386137,34.13934478210014,26.763453729917757,0.002416610099586162,-0.08348360377516377,0.35039847209891656,12.920889834183964
2007-12-19,0.46106124812814475,-11.44862293884422,-25.405770276135478,-0.017527280222326646,0.22507713861992146,2.507366532588656,6.100004731636701,5.777721008768401,34.56335937968243,26.845622060609685,0.0021396934678889873,-0.08134397973158382,0.34150207384279185,12.927331890027817
2007-12-20,0.4610619528123624,-10.98756096438156,-25.147362364263156,-0.02093021297557758,0.20414693960738028,2.5060936710801074,5.996587296400951,5.550812449105883,34.97139136672426,26.7728086286715,0.0022550314071918755,-0.07908894970262077,0.3334197828504549,12.938822108152317
2007-12-21,0.4610981542793308,-10.526462153226158,-24.782410791615916,-0.013378236699053527,0.1907691424901429,2.50559345181548,5.9084981585574425,5.288158400243105,35.32073092605989,26.545872501305336,0.002450967733665432,-0.07663802925145219,0.3255458180873628,12.955123293494381
2007-12-26,0.4611177517136,-10.065343672905783,-24.504116065153738,-0.004406450146777697,0.18636321285546037,2.508295491661456,5.865501010054733,5.088299951966109,35.674093062662585,26.30291851422963,0.00274639499691797,-0.07389169078378177,0.3202801808900301,12.978562382088034
2007-12-27,0.46111809964962164,-9.604225557949464,-24.23281568861888,0.010655802669654655,0.19701902671377114,2.5112814295052868,5.826510885268289,4.891500995896207,36.201670596626414,26.1837591935537,0.002859490850995372,-0.07103220124425211,0.31555903423553733,12.97676528190765
2007-12-28,0.461188454120328,-9.143035895513345,-23.947938939935405,0.004428217373705997,0.20144814060339256,2.516100149000509,5.823849332550734,4.738766851590723,36.97925901272489,26.436452427450536,0.002674199341730928,-0.06835811665420763,0.3098357116978543,12.92009942969934
2008-01-02,0.4611888034218332,-8.681847083723802,-23.590103918012975,0.005444272007993933,0.20689241900974842,2.522088820518623,5.817674181555001,4.551688115908238,37.86406557192914,26.782812500147397,0.002192449133975824,-0.06616566839611228,0.30364555154453,12.84822784440112
2008-01-03,0.4672275197557327,-8.214617428459025,-23.08829546066338,-0.005378417771117023,0.20151568527949482,2.5277400344370413,5.79306250130516,4.357285810871226,38.83933370299794,27.033174159454127,0.00280137928224195,-0.06336454060474386,0.2967484109934372,12.77029575437063
2008-01-04,0.5251278224716942,-7.689488146397003,-22.657300849432055,0.0028002147947723192,0.20431705900445285,2.5331326827954443,5.791041362869638,4.13913802588277,39.733696237935526,27.244966445432144,0.002595783444055888,-0.06076895723857722,0.29138753999615213,12.693053410588465
2008-01-07,0.5843415813763828,-7.10514490816974,-22.182383037989183,-0.012100439557347848,0.19221796300274138,2.5360545591035377,5.7380151717100585,3.858610572612544,40.52533151299583,27.35978910355921,0.002095249436754092,-0.05867396355046105,0.2857318373964272,12.63747033354885
2008-01-08,0.6396448034051759,-6.465497850783412,-21.718817286741647,-0.01664090597376808,0.17557894070408744,2.5394658852270373,5.68162215037469,3.551262493653439,41.3379733215938,27.42615068247521,0.0016013884369924514,-0.05707295916693382,0.2799229315904124,12.590770598169211
2008-01-09,0.685752522763161,-5.779745300608324,-21.31232910382241,-0.019001259922583728,0.1565777045250939,2.5452054941304905,5.6340875379291155,3.2729244034372758,42.17926301377223,27.56606647434421,0.0016152636780633212,-0.055457700690019145,0.2754317760973607,12.521882738136847
2008-01-10,0.7277161013225764,-5.05202894860923,-20.895088316217468,-0.0169715575905084,0.1396063742744743,2.5451008667333332,5.547638876140091,3.008508185914091,42.82796665213682,27.333166295388374,0.001555602359436512,-0.05390215213610759,0.27183288732710364,12.493143733648298
2008-01-11,0.7453839002912848,-4.306644952442296,-20.50281931628673,-0.010254628918047157,0.12935183522883864,2.5386847720977315,5.4429378756953835,2.7487049236704206,43.40154641843994,27.173151489182523,0.0011770960036483836,-0.05272507981241412,0.2682140620480385,12.457239309069879
2008-01-14,0.7647503345663176,-3.5418922199486955,-20.147115590114545,-0.014666133036624633,0.1146880438653687,2.5330271502778867,5.330523544000397,2.4735908806464337,44.01158482781338,26.9707358054136,0.0011210427089263168,-0.051604693071813944,0.2648537517808384,12.414841196229284
2008-01-15,0.7669402787446171,-2.7749512309309265,-19.812919422881297,-0.008287268951021347,0.10640148710527658,2.5270488347292743,5.232409658596805,2.2238620347612925,44.47203145514392,26.63939702431315,0.0013221986610548857,-0.05028272266844967,0.2624599680740748,12.371160669700489
2008-01-16,0.774060119793228,-2.000889029664483,-19.485880645347855,-0.014012963808155301,0.09239070637961697,2.5140606652286115,5.052726046772323,1.9633693370075969,45.02308370759342,26.401507457852148,0.0006449822401146488,-0.04963849256643558,0.2581295738501123,12.335571350516913
2008-01-17,0.7881762246591468,-1.2127121280075424,-19.150935261764666,-0.02274603796855008,0.06964540191712358,2.4918271266274608,4.8425004270801315,1.6632150058662563,45.43399957360769,26.09615614589934,0.0008938563683370825,-0.04874491210348377,0.2534844456934571,12.33818836195889
